ATM_ID,forecast_date,horizon_day,cash_p50,cash_q10,cash_q90,last_known_cash_level,atm_median_withdrawal
ATM_0031,2024-01-07,7,52381.41796875,48851.703125,55214.44921875,92179.0,52482.0
ATM_0031,2024-01-08,8,53683.99609375,50053.2734375,56577.12890625,92179.0,52482.0
ATM_0031,2024-01-09,9,52911.125,49255.609375,55981.48828125,92179.0,52482.0
ATM_0031,2024-01-10,10,53002.58984375,49293.109375,56115.26171875,92179.0,52482.0
ATM_0031,2024-01-11,11,52456.78515625,48655.70703125,55590.67578125,92179.0,52482.0
ATM_0031,2024-01-12,12,51157.296875,47410.8828125,54283.9765625,92179.0,52482.0
ATM_0031,2024-01-13,13,50751.921875,46939.703125,54014.359375,92179.0,52482.0
ATM_0031,2024-01-14,14,52162.21875,48313.20703125,55300.5,92179.0,52482.0
ATM_0031,2024-01-15,15,53980.21484375,49973.57421875,57132.37109375,92179.0,52482.0
ATM_0031,2024-01-16,16,52796.7265625,48739.96484375,56055.32421875,92179.0,52482.0
ATM_0031,2024-01-17,17,52954.44921875,48877.38671875,56201.98046875,92179.0,52482.0
ATM_0031,2024-01-18,18,52143.0859375,48051.45703125,55349.76171875,92179.0,52482.0
ATM_0031,2024-01-19,19,50981.5703125,46732.70703125,54456.2890625,92179.0,52482.0
ATM_0031,2024-01-20,20,50490.09765625,46224.38671875,54004.5234375,92179.0,52482.0
ATM_0031,2024-01-21,21,52133.00390625,47789.9921875,55490.15625,92179.0,52482.0
ATM_0031,2024-01-22,22,53653.14453125,49324.390625,56855.7421875,92179.0,52482.0
ATM_0031,2024-01-23,23,53008.33984375,48727.828125,56296.8984375,92179.0,52482.0
ATM_0031,2024-01-24,24,53040.8125,48596.140625,56381.59375,92179.0,52482.0
ATM_0031,2024-01-25,25,52511.7578125,48054.765625,55836.60546875,92179.0,52482.0
ATM_0031,2024-01-26,26,51169.19140625,46777.23828125,54616.2734375,92179.0,52482.0
ATM_0031,2024-01-27,27,50677.234375,46267.29296875,54025.078125,92179.0,52482.0
ATM_0031,2024-01-28,28,52065.09765625,47624.67578125,55327.0859375,92179.0,52482.0
ATM_0031,2024-01-29,29,53582.953125,49196.796875,56832.625,92179.0,52482.0
ATM_0031,2024-01-30,30,52724.234375,48158.0703125,56208.12109375,92179.0,52482.0
ATM_0032,2023-12-27,1,45517.41015625,39598.28125,50239.5625,117287.0,52403.0
ATM_0032,2023-12-28,2,51944.90234375,45807.91796875,56356.21875,117287.0,52403.0
ATM_0032,2023-12-29,3,52531.73046875,46313.56640625,56808.3984375,117287.0,52403.0
ATM_0032,2023-12-30,4,53447.7421875,47122.15625,57782.640625,117287.0,52403.0
ATM_0032,2023-12-31,5,45391.69140625,38975.25,49902.3046875,117287.0,52403.0
ATM_0032,2024-01-01,6,51947.26171875,45080.1875,56306.24609375,117287.0,52403.0
ATM_0032,2024-01-02,7,46776.51171875,40005.421875,51107.39453125,117287.0,52403.0
ATM_0032,2024-01-03,8,46472.515625,39861.1640625,50704.61328125,117287.0,52403.0
ATM_0032,2024-01-04,9,52430.203125,46180.4140625,56503.02734375,117287.0,52403.0
ATM_0032,2024-01-05,10,52336.5390625,45921.984375,56324.64453125,117287.0,52403.0
ATM_0032,2024-01-06,11,53094.46484375,46820.35546875,57442.0703125,117287.0,52403.0
ATM_0032,2024-01-07,12,45424.65625,38858.33984375,49873.73828125,117287.0,52403.0
ATM_0032,2024-01-08,13,51879.0859375,45087.35546875,56441.45703125,117287.0,52403.0
ATM_0032,2024-01-09,14,46329.19921875,39634.09375,50861.31640625,117287.0,52403.0
ATM_0032,2024-01-10,15,46504.0390625,40078.515625,51164.52734375,117287.0,52403.0
ATM_0032,2024-01-11,16,52552.578125,46063.03125,56933.8046875,117287.0,52403.0
ATM_0032,2024-01-12,17,52526.69921875,46199.7578125,56934.84765625,117287.0,52403.0
ATM_0032,2024-01-13,18,52888.01953125,46337.14453125,57388.8203125,117287.0,52403.0
ATM_0032,2024-01-14,19,45384.015625,38719.59765625,50455.37109375,117287.0,52403.0
ATM_0032,2024-01-15,20,52298.53125,45329.8671875,57331.0703125,117287.0,52403.0
ATM_0032,2024-01-16,21,46659.265625,39664.59765625,51715.984375,117287.0,52403.0
ATM_0032,2024-01-17,22,46179.8984375,39291.12890625,50986.2734375,117287.0,52403.0
ATM_0032,2024-01-18,23,52345.26171875,45691.0859375,56877.828125,117287.0,52403.0
ATM_0032,2024-01-19,24,52499.4375,45587.75,56886.0,117287.0,52403.0
ATM_0032,2024-01-20,25,52926.734375,46022.375,57423.28125,117287.0,52403.0
ATM_0032,2024-01-21,26,45238.73828125,38055.2890625,50162.96875,117287.0,52403.0
ATM_0032,2024-01-22,27,51501.7421875,44250.5625,56567.73828125,117287.0,52403.0
ATM_0032,2024-01-23,28,46509.765625,39030.34375,51481.19140625,117287.0,52403.0
ATM_0032,2024-01-24,29,45945.08203125,38894.03125,50827.29296875,117287.0,52403.0
ATM_0032,2024-01-25,30,52265.53125,45262.08203125,56803.0546875,117287.0,52403.0
ATM_0033,2023-12-27,1,49022.01171875,44323.16796875,53641.58984375,97167.0,49943.0
ATM_0033,2023-12-28,2,51474.10546875,46606.765625,56221.06640625,97167.0,49943.0
ATM_0033,2023-12-29,3,49819.81640625,44831.3671875,54662.71484375,97167.0,49943.0
ATM_0033,2023-12-30,4,51930.93359375,46989.5078125,56774.71875,97167.0,49943.0
ATM_0033,2023-12-31,5,45140.171875,40203.1875,50031.83203125,97167.0,49943.0
ATM_0033,2024-01-01,6,42760.203125,37935.15625,47697.76953125,97167.0,49943.0
ATM_0033,2024-01-02,7,48958.2265625,43939.2265625,53885.49609375,97167.0,49943.0
ATM_0033,2024-01-03,8,49555.6015625,44534.7265625,54493.77734375,97167.0,49943.0
ATM_0033,2024-01-04,9,51580.6015625,46486.6171875,56682.65234375,97167.0,49943.0
ATM_0033,2024-01-05,10,49375.453125,44285.1328125,54551.6015625,97167.0,49943.0
ATM_0033,2024-01-06,11,51547.33203125,46308.74609375,56608.69140625,97167.0,49943.0
ATM_0033,2024-01-07,12,44825.61328125,39747.64453125,49981.82421875,97167.0,49943.0
ATM_0033,2024-01-08,13,42610.390625,37478.78125,47854.73828125,97167.0,49943.0
ATM_0033,2024-01-09,14,49014.34765625,43827.484375,54134.08984375,97167.0,49943.0
ATM_0033,2024-01-10,15,49409.2421875,44223.7421875,54656.8671875,97167.0,49943.0
ATM_0033,2024-01-11,16,51462.19921875,46325.90625,56811.7578125,97167.0,49943.0
ATM_0033,2024-01-12,17,49375.18359375,44301.08984375,54650.01171875,97167.0,49943.0
ATM_0033,2024-01-13,18,51619.8046875,46452.78515625,56627.359375,97167.0,49943.0
ATM_0033,2024-01-14,19,45153.4296875,40038.8125,50467.1484375,97167.0,49943.0
ATM_0033,2024-01-15,20,43297.58984375,38321.7265625,48594.19140625,97167.0,49943.0
ATM_0033,2024-01-16,21,49475.80859375,44266.39453125,54612.2578125,97167.0,49943.0
ATM_0033,2024-01-17,22,49963.62109375,44707.62890625,55038.125,97167.0,49943.0
ATM_0033,2024-01-18,23,51834.44921875,46687.703125,56959.1015625,97167.0,49943.0
ATM_0033,2024-01-19,24,49550.84765625,44353.9453125,54546.78515625,97167.0,49943.0
ATM_0033,2024-01-20,25,52121.875,46905.62109375,56984.86328125,97167.0,49943.0
ATM_0033,2024-01-21,26,45500.9296875,40439.15625,50601.140625,97167.0,49943.0
ATM_0033,2024-01-22,27,43420.75390625,38580.06640625,48566.4375,97167.0,49943.0
ATM_0033,2024-01-23,28,49574.41796875,44480.546875,54575.328125,97167.0,49943.0
ATM_0033,2024-01-24,29,49982.046875,44888.1953125,55072.87890625,97167.0,49943.0
ATM_0033,2024-01-25,30,51835.546875,46819.94921875,57022.86328125,97167.0,49943.0
ATM_0034,2023-12-09,1,47893.6953125,40043.27734375,56604.48828125,104289.0,54359.0
ATM_0034,2023-12-10,2,53295.01953125,45082.88671875,62519.73046875,104289.0,54359.0
ATM_0034,2023-12-11,3,56848.98828125,47963.3359375,66281.5390625,104289.0,54359.0
ATM_0034,2023-12-12,4,40783.40625,31872.5546875,50808.63671875,104289.0,54359.0
ATM_0034,2023-12-13,5,57087.828125,47999.578125,67273.0390625,104289.0,54359.0
ATM_0034,2023-12-14,6,51687.62109375,42376.78125,62329.41796875,104289.0,54359.0
ATM_0034,2023-12-15,7,59529.59765625,50186.609375,70496.6796875,104289.0,54359.0
ATM_0034,2023-12-16,8,50699.71875,41193.28125,61820.91015625,104289.0,54359.0
ATM_0034,2023-12-17,9,51994.7890625,42187.1015625,63262.62890625,104289.0,54359.0
ATM_0034,2023-12-18,10,54949.24609375,44883.359375,66290.3671875,104289.0,54359.0
ATM_0034,2023-12-19,11,41501.15234375,31425.181640625,53094.83984375,104289.0,54359.0
ATM_0034,2023-12-20,12,58042.80859375,47901.578125,69391.9765625,104289.0,54359.0
ATM_0034,2023-12-21,13,52710.24609375,42301.92578125,64046.96484375,104289.0,54359.0
ATM_0034,2023-12-22,14,59896.32421875,49439.0625,71148.5625,104289.0,54359.0
ATM_0034,2023-12-23,15,51427.0390625,41018.41015625,63288.83984375,104289.0,54359.0
ATM_0034,2023-12-24,16,53354.36328125,42728.55078125,65265.6484375,104289.0,54359.0
ATM_0034,2023-12-25,17,56852.72265625,45970.2109375,68550.8125,104289.0,54359.0
ATM_0034,2023-12-26,18,41695.2578125,31167.47265625,53567.95703125,104289.0,54359.0
ATM_0034,2023-12-27,19,56693.78515625,45406.84375,68746.28125,104289.0,54359.0
ATM_0034,2023-12-28,20,51567.0234375,40302.8046875,63219.46484375,104289.0,54359.0
ATM_0034,2023-12-29,21,58806.21484375,47285.26953125,70603.5859375,104289.0,54359.0
ATM_0034,2023-12-30,22,51456.86328125,40047.5625,63350.39453125,104289.0,54359.0
ATM_0034,2023-12-31,23,53033.49609375,41753.76953125,65063.5703125,104289.0,54359.0
ATM_0034,2024-01-01,24,55656.37890625,44344.53125,67687.640625,104289.0,54359.0
ATM_0034,2024-01-02,25,41743.3515625,30738.35546875,54088.78125,104289.0,54359.0
ATM_0034,2024-01-03,26,56963.9765625,45753.75390625,69366.3125,104289.0,54359.0
ATM_0034,2024-01-04,27,51613.859375,40148.078125,63385.2734375,104289.0,54359.0
ATM_0034,2024-01-05,28,58041.2421875,46668.25390625,70558.9609375,104289.0,54359.0
ATM_0034,2024-01-06,29,50606.29296875,38961.734375,63528.5078125,104289.0,54359.0
ATM_0034,2024-01-07,30,52658.9765625,41074.6796875,65391.609375,104289.0,54359.0
ATM_0035,2023-12-28,1,49457.359375,39970.109375,58633.921875,71806.0,51279.0
ATM_0035,2023-12-29,2,53007.984375,43127.78515625,62089.4765625,71806.0,51279.0
ATM_0035,2023-12-30,3,49814.19140625,40138.78125,58666.89453125,71806.0,51279.0
ATM_0035,2023-12-31,4,51388.59765625,42179.78125,59812.4921875,71806.0,51279.0
ATM_0035,2024-01-01,5,45856.3984375,37004.4765625,54007.046875,71806.0,51279.0
ATM_0035,2024-01-02,6,52131.54296875,43325.6328125,59936.06640625,71806.0,51279.0
ATM_0035,2024-01-03,7,49806.69140625,40962.81640625,57729.015625,71806.0,51279.0
ATM_0035,2024-01-04,8,50459.22265625,41489.03125,58641.5390625,71806.0,51279.0
ATM_0035,2024-01-05,9,53632.6328125,44456.1953125,61839.81640625,71806.0,51279.0
ATM_0035,2024-01-06,10,49775.50390625,40663.16015625,58003.9375,71806.0,51279.0
ATM_0035,2024-01-07,11,51211.0390625,42305.6640625,59565.84765625,71806.0,51279.0
ATM_0035,2024-01-08,12,45789.3984375,36902.66796875,53943.8828125,71806.0,51279.0
ATM_0035,2024-01-09,13,52536.8359375,43378.90625,60670.96875,71806.0,51279.0
ATM_0035,2024-01-10,14,50377.234375,41372.7578125,58741.31640625,71806.0,51279.0
ATM_0035,2024-01-11,15,50916.6953125,41874.5546875,59572.8359375,71806.0,51279.0
ATM_0035,2024-01-12,16,53485.99609375,44200.17578125,62024.71875,71806.0,51279.0
ATM_0035,2024-01-13,17,49926.3515625,40838.515625,58486.94140625,71806.0,51279.0
ATM_0035,2024-01-14,18,51484.18359375,42584.18359375,59854.390625,71806.0,51279.0
ATM_0035,2024-01-15,19,46645.59375,37685.8828125,55121.29296875,71806.0,51279.0
ATM_0035,2024-01-16,20,52798.65234375,43652.375,60867.453125,71806.0,51279.0
ATM_0035,2024-01-17,21,50695.77734375,41562.1484375,59117.20703125,71806.0,51279.0
ATM_0035,2024-01-18,22,51102.8125,41721.28515625,59543.9921875,71806.0,51279.0
ATM_0035,2024-01-19,23,53551.94921875,44132.703125,62166.28125,71806.0,51279.0
ATM_0035,2024-01-20,24,49731.94921875,40292.79296875,58439.109375,71806.0,51279.0
ATM_0035,2024-01-21,25,51573.6875,42300.0859375,60163.40234375,71806.0,51279.0
ATM_0035,2024-01-22,26,46337.453125,36917.5546875,54849.0859375,71806.0,51279.0
ATM_0035,2024-01-23,27,52877.046875,43803.35546875,61470.26953125,71806.0,51279.0
ATM_0035,2024-01-24,28,50868.37109375,41639.4296875,59383.80078125,71806.0,51279.0
ATM_0035,2024-01-25,29,50942.4375,41568.87890625,59697.5,71806.0,51279.0
ATM_0035,2024-01-26,30,53760.1953125,44366.27734375,62629.8203125,71806.0,51279.0
ATM_0036,2023-12-17,1,51652.1171875,42146.73828125,60327.4140625,134882.0,52931.0
ATM_0036,2023-12-18,2,55677.42578125,45522.58984375,64330.0625,134882.0,52931.0
ATM_0036,2023-12-19,3,52083.19140625,41777.06640625,60620.6640625,134882.0,52931.0
ATM_0036,2023-12-20,4,52061.66796875,41770.53515625,60463.6953125,134882.0,52931.0
ATM_0036,2023-12-21,5,52149.0625,41792.45703125,60297.11328125,134882.0,52931.0
ATM_0036,2023-12-22,6,55360.78125,44726.671875,63185.2890625,134882.0,52931.0
ATM_0036,2023-12-23,7,49558.81640625,38917.7109375,57626.87890625,134882.0,52931.0
ATM_0036,2023-12-24,8,50896.43359375,39937.3046875,59004.4921875,134882.0,52931.0
ATM_0036,2023-12-25,9,55950.1953125,45013.77734375,64072.484375,134882.0,52931.0
ATM_0036,2023-12-26,10,53192.2109375,42308.41015625,61354.04296875,134882.0,52931.0
ATM_0036,2023-12-27,11,53050.6875,42466.40234375,61420.30078125,134882.0,52931.0
ATM_0036,2023-12-28,12,52411.5703125,41520.94921875,60401.140625,134882.0,52931.0
ATM_0036,2023-12-29,13,55892.07421875,44752.5625,63656.0390625,134882.0,52931.0
ATM_0036,2023-12-30,14,50208.88671875,39276.46875,58036.66015625,134882.0,52931.0
ATM_0036,2023-12-31,15,50848.18359375,40079.83984375,58894.35546875,134882.0,52931.0
ATM_0036,2024-01-01,16,55836.71484375,44706.515625,63660.1328125,134882.0,52931.0
ATM_0036,2024-01-02,17,53097.90234375,42011.140625,60782.38671875,134882.0,52931.0
ATM_0036,2024-01-03,18,52866.98046875,42018.265625,60430.7578125,134882.0,52931.0
ATM_0036,2024-01-04,19,52346.65234375,41289.02734375,60101.5546875,134882.0,52931.0
ATM_0036,2024-01-05,20,55452.42578125,44378.0390625,63012.43359375,134882.0,52931.0
ATM_0036,2024-01-06,21,50201.6015625,39019.23828125,57965.85546875,134882.0,52931.0
ATM_0036,2024-01-07,22,50604.3984375,39423.3125,58300.671875,134882.0,52931.0
ATM_0036,2024-01-08,23,55604.11328125,44340.80078125,63089.46484375,134882.0,52931.0
ATM_0036,2024-01-09,24,53024.48828125,41728.9609375,60633.08203125,134882.0,52931.0
ATM_0036,2024-01-10,25,52718.7109375,41559.81640625,60408.06640625,134882.0,52931.0
ATM_0036,2024-01-11,26,52374.60546875,41062.3125,60020.5234375,134882.0,52931.0
ATM_0036,2024-01-12,27,55245.54296875,44097.60546875,62913.640625,134882.0,52931.0
ATM_0036,2024-01-13,28,50270.640625,38941.35546875,57652.5703125,134882.0,52931.0
ATM_0036,2024-01-14,29,50381.09765625,39081.20703125,57890.44140625,134882.0,52931.0
ATM_0036,2024-01-15,30,55635.6328125,44100.921875,63157.84375,134882.0,52931.0
ATM_0037,2023-12-30,1,51681.16796875,41277.515625,66182.8203125,120495.0,52433.0
ATM_0037,2023-12-31,2,55464.765625,45553.87890625,70531.3125,120495.0,52433.0
ATM_0037,2024-01-01,3,48786.78125,39091.921875,64492.12109375,120495.0,52433.0
ATM_0037,2024-01-02,4,53590.63671875,43539.40234375,69917.96875,120495.0,52433.0
ATM_0037,2024-01-03,5,68484.9296875,57968.75390625,84880.9453125,120495.0,52433.0
ATM_0037,2024-01-04,6,44525.4296875,34639.37890625,61765.1796875,120495.0,52433.0
ATM_0037,2024-01-05,7,58118.67578125,48474.37109375,75168.609375,120495.0,52433.0
ATM_0037,2024-01-06,8,51253.140625,41854.35546875,67880.3671875,120495.0,52433.0
ATM_0037,2024-01-07,9,54341.78125,45283.21484375,70830.1328125,120495.0,52433.0
ATM_0037,2024-01-08,10,48615.4453125,39555.6171875,65797.1875,120495.0,52433.0
ATM_0037,2024-01-09,11,53932.90625,43977.0625,71219.28125,120495.0,52433.0
ATM_0037,2024-01-10,12,68562.265625,57860.62109375,86295.3203125,120495.0,52433.0
ATM_0037,2024-01-11,13,44465.8828125,34275.5625,62843.39453125,120495.0,52433.0
ATM_0037,2024-01-12,14,57879.81640625,47908.2734375,75826.0859375,120495.0,52433.0
ATM_0037,2024-01-13,15,51467.8359375,41427.38671875,68837.3515625,120495.0,52433.0
ATM_0037,2024-01-14,16,53704.734375,43937.1875,71108.4921875,120495.0,52433.0
ATM_0037,2024-01-15,17,49168.3671875,39339.8046875,66657.7578125,120495.0,52433.0
ATM_0037,2024-01-16,18,54597.34375,44206.79296875,72417.4921875,120495.0,52433.0
ATM_0037,2024-01-17,19,68140.7109375,56654.29296875,86177.28125,120495.0,52433.0
ATM_0037,2024-01-18,20,44584.8828125,33603.3203125,62926.0234375,120495.0,52433.0
ATM_0037,2024-01-19,21,57649.77734375,46813.140625,75558.53125,120495.0,52433.0
ATM_0037,2024-01-20,22,51591.0546875,41059.671875,68716.65625,120495.0,52433.0
ATM_0037,2024-01-21,23,53045.10546875,42814.4140625,69791.84375,120495.0,52433.0
ATM_0037,2024-01-22,24,48278.5234375,38113.453125,65708.65625,120495.0,52433.0
ATM_0037,2024-01-23,25,53971.63671875,42952.59375,71405.5390625,120495.0,52433.0
ATM_0037,2024-01-24,26,68318.9140625,56810.57421875,86528.8671875,120495.0,52433.0
ATM_0037,2024-01-25,27,45360.12890625,34024.39453125,63438.57421875,120495.0,52433.0
ATM_0037,2024-01-26,28,58088.046875,47189.0234375,76240.40625,120495.0,52433.0
ATM_0037,2024-01-27,29,52032.50390625,41285.515625,69612.234375,120495.0,52433.0
ATM_0037,2024-01-28,30,53438.25,42965.2265625,70821.0859375,120495.0,52433.0
ATM_0038,2024-01-01,1,48331.15234375,38314.42578125,58925.56640625,99259.0,51702.0
ATM_0038,2024-01-02,2,43828.3671875,33751.234375,54191.890625,99259.0,51702.0
ATM_0038,2024-01-03,3,45706.203125,35490.8203125,56310.6484375,99259.0,51702.0
ATM_0038,2024-01-04,4,38888.4921875,28615.982421875,49723.98828125,99259.0,51702.0
ATM_0038,2024-01-05,5,56349.546875,45295.5390625,67710.9453125,99259.0,51702.0
ATM_0038,2024-01-06,6,66271.6328125,55049.4609375,77630.03125,99259.0,51702.0
ATM_0038,2024-01-07,7,54926.31640625,43614.828125,66739.6953125,99259.0,51702.0
ATM_0038,2024-01-08,8,49018.765625,38027.828125,60690.73046875,99259.0,51702.0
ATM_0038,2024-01-09,9,45191.375,34255.0,56535.32421875,99259.0,51702.0
ATM_0038,2024-01-10,10,46772.1640625,35940.046875,58011.0546875,99259.0,51702.0
ATM_0038,2024-01-11,11,39130.28125,28263.560546875,51005.03515625,99259.0,51702.0
ATM_0038,2024-01-12,12,56125.91015625,44454.51953125,68009.6328125,99259.0,51702.0
ATM_0038,2024-01-13,13,65683.8359375,53178.4765625,77873.859375,99259.0,51702.0
ATM_0038,2024-01-14,14,54579.5859375,42651.984375,66632.984375,99259.0,51702.0
ATM_0038,2024-01-15,15,48705.05078125,37134.875,60849.62109375,99259.0,51702.0
ATM_0038,2024-01-16,16,44307.546875,32972.296875,55863.6484375,99259.0,51702.0
ATM_0038,2024-01-17,17,46424.03515625,35040.8515625,57804.38671875,99259.0,51702.0
ATM_0038,2024-01-18,18,39029.77734375,28066.8203125,51001.59765625,99259.0,51702.0
ATM_0038,2024-01-19,19,56476.5625,44423.6171875,68973.0234375,99259.0,51702.0
ATM_0038,2024-01-20,20,65746.921875,53460.26953125,78309.9453125,99259.0,51702.0
ATM_0038,2024-01-21,21,55220.078125,43350.06640625,67959.7421875,99259.0,51702.0
ATM_0038,2024-01-22,22,49016.8203125,37774.80859375,61586.23046875,99259.0,51702.0
ATM_0038,2024-01-23,23,44895.46875,34069.75,56780.78125,99259.0,51702.0
ATM_0038,2024-01-24,24,46675.19140625,36032.875,58626.6953125,99259.0,51702.0
ATM_0038,2024-01-25,25,38926.765625,28368.67578125,51157.11328125,99259.0,51702.0
ATM_0038,2024-01-26,26,56138.37890625,44569.41796875,68665.5859375,99259.0,51702.0
ATM_0038,2024-01-27,27,65258.89453125,53209.734375,77895.734375,99259.0,51702.0
ATM_0038,2024-01-28,28,55068.7734375,43323.140625,68388.765625,99259.0,51702.0
ATM_0038,2024-01-29,29,48941.0,37642.6640625,61966.40625,99259.0,51702.0
ATM_0038,2024-01-30,30,44193.2421875,33318.5234375,56761.48828125,99259.0,51702.0
ATM_0039,2024-01-02,1,51625.921875,43115.43359375,62057.3203125,109098.0,48050.5
ATM_0039,2024-01-03,2,64169.4453125,55204.4296875,75481.5859375,109098.0,48050.5
ATM_0039,2024-01-04,3,47379.86328125,39085.48828125,58891.98046875,109098.0,48050.5
ATM_0039,2024-01-05,4,48130.828125,40919.0546875,59027.03515625,109098.0,48050.5
ATM_0039,2024-01-06,5,47444.7734375,40893.1796875,57430.4453125,109098.0,48050.5
ATM_0039,2024-01-07,6,48734.68359375,42575.8515625,58485.80859375,109098.0,48050.5
ATM_0039,2024-01-08,7,44747.9609375,38325.67578125,55328.4453125,109098.0,48050.5
ATM_0039,2024-01-09,8,50161.00390625,42798.73828125,61504.2578125,109098.0,48050.5
ATM_0039,2024-01-10,9,63324.53515625,55168.40234375,75385.796875,109098.0,48050.5
ATM_0039,2024-01-11,10,46964.7265625,39244.6171875,59299.1328125,109098.0,48050.5
ATM_0039,2024-01-12,11,47887.91015625,40804.546875,59577.63671875,109098.0,48050.5
ATM_0039,2024-01-13,12,48014.81640625,41408.08984375,58569.83203125,109098.0,48050.5
ATM_0039,2024-01-14,13,48044.421875,41559.87890625,58399.0390625,109098.0,48050.5
ATM_0039,2024-01-15,14,44561.58203125,38038.23828125,55830.41015625,109098.0,48050.5
ATM_0039,2024-01-16,15,50351.4296875,42917.61328125,62682.640625,109098.0,48050.5
ATM_0039,2024-01-17,16,62798.171875,54318.6796875,75530.9765625,109098.0,48050.5
ATM_0039,2024-01-18,17,47306.25,38880.57421875,60350.0078125,109098.0,48050.5
ATM_0039,2024-01-19,18,48464.015625,40875.5703125,60971.5,109098.0,48050.5
ATM_0039,2024-01-20,19,47662.49609375,40034.4921875,59634.75,109098.0,48050.5
ATM_0039,2024-01-21,20,47670.5234375,40133.484375,59267.7578125,109098.0,48050.5
ATM_0039,2024-01-22,21,44230.3671875,36369.89453125,56745.80859375,109098.0,48050.5
ATM_0039,2024-01-23,22,50677.1015625,41838.9296875,63928.4921875,109098.0,48050.5
ATM_0039,2024-01-24,23,63370.0,53450.19140625,77052.9140625,109098.0,48050.5
ATM_0039,2024-01-25,24,47282.0625,37664.390625,61179.30859375,109098.0,48050.5
ATM_0039,2024-01-26,25,48009.47265625,38835.3671875,61419.16796875,109098.0,48050.5
ATM_0039,2024-01-27,26,47233.16015625,38482.6484375,60088.0859375,109098.0,48050.5
ATM_0039,2024-01-28,27,47656.18359375,39518.96875,60023.921875,109098.0,48050.5
ATM_0039,2024-01-29,28,44089.0234375,35432.91015625,57090.5390625,109098.0,48050.5
ATM_0039,2024-01-30,29,50454.45703125,40603.2734375,64250.6796875,109098.0,48050.5
ATM_0039,2024-01-31,30,63116.2421875,52391.11328125,77489.4765625,109098.0,48050.5
ATM_0040,2023-12-27,1,52240.34375,43168.671875,61535.36328125,109285.0,51461.0
ATM_0040,2023-12-28,2,51359.52734375,42121.390625,60925.1484375,109285.0,51461.0
ATM_0040,2023-12-29,3,49420.00390625,39840.8984375,59190.9375,109285.0,51461.0
ATM_0040,2023-12-30,4,47532.53125,37920.0390625,57577.44921875,109285.0,51461.0
ATM_0040,2023-12-31,5,44058.71875,34224.328125,54236.8984375,109285.0,51461.0
ATM_0040,2024-01-01,6,49546.296875,39703.8359375,59577.6015625,109285.0,51461.0
ATM_0040,2024-01-02,7,51935.96875,42167.3046875,61959.234375,109285.0,51461.0
ATM_0040,2024-01-03,8,51324.32421875,41725.6796875,61432.87109375,109285.0,51461.0
ATM_0040,2024-01-04,9,50998.68359375,41048.33984375,61036.22265625,109285.0,51461.0
ATM_0040,2024-01-05,10,49181.29296875,38945.96875,59324.08984375,109285.0,51461.0
ATM_0040,2024-01-06,11,46607.70703125,35985.7109375,57068.3671875,109285.0,51461.0
ATM_0040,2024-01-07,12,43027.7265625,32520.5,53731.1015625,109285.0,51461.0
ATM_0040,2024-01-08,13,48452.62890625,37612.5859375,59046.71875,109285.0,51461.0
ATM_0040,2024-01-09,14,51513.88671875,40970.875,62058.24609375,109285.0,51461.0
ATM_0040,2024-01-10,15,50645.06640625,40229.8125,61235.01953125,109285.0,51461.0
ATM_0040,2024-01-11,16,50526.65625,40115.875,61183.17578125,109285.0,51461.0
ATM_0040,2024-01-12,17,48660.27734375,37951.25,59366.55078125,109285.0,51461.0
ATM_0040,2024-01-13,18,46313.53125,35539.40625,57264.5859375,109285.0,51461.0
ATM_0040,2024-01-14,19,43174.67578125,31879.01953125,54431.3046875,109285.0,51461.0
ATM_0040,2024-01-15,20,48944.3515625,37763.19140625,60082.6328125,109285.0,51461.0
ATM_0040,2024-01-16,21,51499.6171875,40358.0859375,62502.14453125,109285.0,51461.0
ATM_0040,2024-01-17,22,50925.2265625,39966.94140625,61594.58984375,109285.0,51461.0
ATM_0040,2024-01-18,23,50408.74609375,39489.42578125,61245.53515625,109285.0,51461.0
ATM_0040,2024-01-19,24,48422.80859375,37224.2109375,59492.22265625,109285.0,51461.0
ATM_0040,2024-01-20,25,46189.46875,34781.12890625,57466.453125,109285.0,51461.0
ATM_0040,2024-01-21,26,42822.63671875,31103.03515625,54527.9453125,109285.0,51461.0
ATM_0040,2024-01-22,27,48316.4921875,36754.34765625,59754.13671875,109285.0,51461.0
ATM_0040,2024-01-23,28,51561.46875,40123.80078125,62888.5859375,109285.0,51461.0
ATM_0040,2024-01-24,29,51034.19140625,39646.47265625,62214.375,109285.0,51461.0
ATM_0040,2024-01-25,30,50368.21875,39014.828125,61649.87890625,109285.0,51461.0
ATM_0041,2023-12-24,1,58166.5546875,51292.5859375,67665.5,113373.0,49497.0
ATM_0041,2023-12-25,2,49666.25390625,43328.1640625,59475.8203125,113373.0,49497.0
ATM_0041,2023-12-26,3,50034.8828125,44266.5625,60050.8515625,113373.0,49497.0
ATM_0041,2023-12-27,4,51983.21875,46104.5234375,62127.8359375,113373.0,49497.0
ATM_0041,2023-12-28,5,52084.40625,46035.12109375,62418.26953125,113373.0,49497.0
ATM_0041,2023-12-29,6,57675.2109375,51257.73046875,68381.46875,113373.0,49497.0
ATM_0041,2023-12-30,7,49443.4296875,43138.1796875,60498.00390625,113373.0,49497.0
ATM_0041,2023-12-31,8,56463.44140625,50321.21484375,67498.90625,113373.0,49497.0
